CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1263,6.0,17.197277713256707,NaN,NaN,1,NaN
1264.0,28.0,21.461005796975773,23.295365067903084,0.588,2.0,0.053
1265,16.0,22.373500813327983,NaN,NaN,1,NaN
1266.0,6.0,25.526559865448583,24.296134562401868,1.909,2.0,-0.034
1267,28.0,23.1421288574962,NaN,NaN,1,NaN
1268,28.0,11.943496777433491,NaN,NaN,1,NaN
1269.0,16.0,15.56203919463568,24.240833056084707,-0.643,6.0,0.078
1270.0,6.0,21.736078924167764,18.369826629344615,1.254,2.0,-0.124
1271,6.0,13.50818519957548,NaN,NaN,1,NaN
1272.0,28.0,21.02559012573362,22.52168174949254,-0.221,4.0,0.018
1273.0,16.0,11.626133801804343,12.793817642736823,-0.583,2.0,0.061
1274,6.0,13.701763733331209,NaN,NaN,1,NaN
1275,6.0,22.42103782976869,NaN,NaN,1,NaN
1276.0,97.0,23.97133785228172,24.1669401211849,-0.024,8.0,0.003
1277,6.0,31.91638712021066,NaN,NaN,1,NaN
1278.0,98.0,21.598325307904727,22.81610301948059,-0.122,8.0,-0.005
1279,6.0,25.139179070031727,NaN,NaN,1,NaN
1280,6.0,11.295837329173882,NaN,NaN,1,NaN
1281,6.0,15.518677618629203,NaN,NaN,1,NaN
1282.0,6.0,20.50991585069803,27.671812652595644,-1.699,2.0,0.177
1283.0,89.0,25.648096404208403,30.71047593233836,-1.018,10.0,0.025
1284.0,6.0,23.432725464849977,27.2851115076845,-1.214,9.0,0.025
1285.0,6.0,25.16165117067687,26.683743494342792,-0.243,3.0,0.035
1286,22.0,12.725149138618162,NaN,NaN,1,NaN
1287.0,89.0,24.78207615708211,28.54366869282871,-0.771,8.0,0.024
1288.0,22.0,18.914937835181043,25.736887586921963,-1.923,2.0,0.181
1289.0,99.0,28.415204446669748,32.577992532407045,0.972,5.0,0.038
1290.0,6.0,21.515644763228646,24.840029272148637,-0.123,6.0,0.028
1291,6.0,12.521001783769815,NaN,NaN,1,NaN
1292.0,6.0,23.58355814607622,26.92484300502509,0.631,8.0,0.025
1293.0,6.0,15.021492201983872,21.44247678556455,-1.105,2.0,0.206
1294.0,6.0,24.47075606530445,26.4985957555235,1.444,6.0,0.017
1295,67.0,27.97368958360212,NaN,NaN,1,NaN
1296,67.0,25.366621755964378,NaN,NaN,1,NaN
1297.0,7.0,14.950687301120052,13.515550627137449,0.203,5.0,-0.023
1298.0,7.0,16.562895610288884,21.9974731193966,-0.179,3.0,0.11
1299.0,9.0,17.148348655318898,27.968432328742857,-1.058,4.0,0.113
1300,7.0,35.688013431943496,NaN,NaN,1,NaN
1301,9.0,13.681894976428326,NaN,NaN,1,NaN
1302.0,83.0,38.32938699101929,41.3546326060905,1.72,11.0,0.023
1303.0,7.0,24.705594857913944,27.829810784435878,1.382,4.0,0.038
1304,69.0,27.20440896641491,NaN,NaN,1,NaN
1305.0,47.0,26.57250161949546,22.93074137630144,0.448,9.0,-0.044
1306.0,7.0,26.38506281306456,30.98269998101978,0.813,8.0,0.027
1307.0,9.0,17.902791768079155,23.80790604937763,0.12,2.0,0.169
1308,7.0,20.937927847246492,NaN,NaN,1,NaN
1309.0,69.0,26.90186846340368,27.491274066292334,-1.189,2.0,0.014
1310,47.0,12.013287451429305,NaN,NaN,1,NaN
1311.0,47.0,14.675250515080013,22.95926727546865,1.431,3.0,0.16
1312,9.0,11.537890886188618,NaN,NaN,1,NaN
1313.0,83.0,21.454371556887143,29.756358217822353,-0.719,2.0,0.191
1314.0,47.0,29.27531780669908,29.503124089403006,3.695,13.0,-0.004
1315.0,4.0,12.954264467779552,16.138664894468295,0.726,3.0,0.111
1316.0,4.0,26.37913283581038,25.170046241571832,0.681,8.0,-0.001
1317.0,100.0,28.533576272594253,31.657863018747104,0.371,3.0,0.042
1318.0,48.0,22.622356783314537,23.74287682188238,1.087,7.0,0.004
1319.0,12.0,19.65568243666501,19.58573862911219,1.185,6.0,0.009
1320.0,101.0,28.08349999978088,35.98228500430176,-0.0,11.0,0.019
1321.0,12.0,18.30368162550253,18.70502018619285,-0.083,3.0,0.011
1322.0,48.0,17.071950800441364,17.03609625494747,0.349,2.0,-0.001
1323.0,16.0,12.206416907735605,12.233281370815872,0.736,2.0,0.001
1324.0,52.0,29.90772995014748,28.245413859360724,0.899,3.0,-0.012
1325,52.0,31.484847494901693,NaN,NaN,1,NaN
